age,potential,player_positions,overall,high_rated,predicted_high_rated
28,64,560,64,0,0
27,64,425,64,0,0
26,64,307,64,0,0
31,64,55,64,0,0
27,64,65,64,0,0
30,64,213,64,0,0
32,64,560,64,0,0
27,64,374,64,0,0
31,64,149,64,0,0
33,64,560,64,0,0
43,64,215,64,0,0
28,64,384,64,0,0
31,64,413,64,0,0
26,64,436,64,0,0
28,64,255,64,0,0
33,64,560,64,0,0
30,64,58,64,0,0
29,64,215,64,0,0
32,64,307,64,0,0
28,64,413,64,0,0
30,64,96,64,0,0
29,64,435,64,0,0
29,64,95,64,0,0
30,64,560,64,0,0
28,64,597,64,0,0
29,64,50,64,0,0
29,64,608,64,0,0
31,64,213,64,0,0
29,64,164,64,0,0
29,64,560,64,0,0
30,64,58,64,0,0
29,64,213,64,0,0
29,64,560,64,0,0
29,64,560,64,0,0
29,64,213,64,0,0
31,64,86,64,0,0
28,64,495,64,0,0
39,64,213,64,0,0
32,64,560,64,0,0
28,64,215,64,0,0
29,64,560,64,0,0
38,64,413,64,0,0
30,64,259,64,0,0
29,64,548,64,0,0
30,64,179,64,0,0
29,64,68,64,0,0
27,64,560,64,0,0
31,64,213,64,0,0
28,64,259,64,0,0
31,64,55,64,0,0
38,64,608,64,0,0
32,64,151,64,0,0
28,64,151,64,0,0
28,64,560,64,0,0
32,64,55,64,0,0
27,64,297,64,0,0
29,64,560,64,0,0
28,64,95,64,0,0
31,64,384,64,0,0
28,64,560,64,0,0
29,64,279,64,0,0
28,64,204,64,0,0
31,64,110,64,0,0
29,64,215,64,0,0
31,64,345,64,0,0
28,64,55,64,0,0
28,64,560,64,0,0
28,64,307,64,0,0
27,64,561,64,0,0
32,64,142,64,0,0
30,64,90,64,0,0
28,64,458,64,0,0
29,64,280,64,0,0
27,64,560,64,0,0
28,64,149,64,0,0
30,64,213,64,0,0
24,64,96,64,0,0
24,64,560,64,0,0
24,64,71,64,0,0
24,64,55,64,0,0
32,64,58,64,0,0
24,64,560,64,0,0
32,64,581,64,0,0
28,64,560,64,0,0
27,64,126,64,0,0
28,64,597,64,0,0
27,64,435,64,0,0
29,64,55,64,0,0
31,64,149,64,0,0
29,64,435,64,0,0
30,64,55,64,0,0
34,64,55,64,0,0
35,64,560,64,0,0
30,64,250,64,0,0
28,64,164,64,0,0
31,64,224,64,0,0
36,64,384,64,0,0
32,64,55,64,0,0
24,64,213,64,0,0
31,64,560,64,0,0
28,64,516,64,0,0
33,64,554,64,0,0
30,64,50,64,0,0
31,64,230,64,0,0
32,64,150,64,0,0
30,64,215,64,0,0
20,64,0,64,0,0
28,64,561,64,0,0
26,64,356,64,0,0
31,64,560,64,0,0
34,64,95,64,0,0
29,64,164,64,0,0
30,64,59,64,0,0
28,64,600,64,0,0
30,64,55,64,0,0
29,64,560,64,0,0
29,64,58,64,0,0
28,64,443,64,0,0
27,64,431,64,0,0
29,64,142,64,0,0
29,64,164,64,0,0
32,64,90,64,0,0
31,64,55,64,0,0
27,64,307,64,0,0
28,64,230,64,0,0
27,64,149,64,0,0
28,64,384,64,0,0
27,64,458,64,0,0
30,64,164,64,0,0
28,64,384,64,0,0
36,64,213,64,0,0
32,64,560,64,0,0
27,64,259,64,0,0
29,64,55,64,0,0
30,64,213,64,0,0
38,64,86,64,0,0
32,64,384,64,0,0
30,64,55,64,0,0
28,64,260,64,0,0
36,64,554,64,0,0
28,64,215,64,0,0
27,64,215,64,0,0
27,64,435,64,0,0
29,64,55,64,0,0
32,64,384,64,0,0
34,64,213,64,0,0
28,64,0,64,0,0
31,64,55,64,0,0
36,64,55,64,0,0
36,64,388,64,0,0
38,64,392,64,0,0
29,64,55,64,0,0
32,64,55,64,0,0
32,64,86,64,0,0
30,64,86,64,0,0
28,64,149,64,0,0
28,64,501,64,0,0
33,64,95,64,0,0
35,64,55,64,0,0
34,64,149,64,0,0
32,64,164,64,0,0
33,64,330,64,0,0
29,64,482,64,0,0
31,64,213,64,0,0
33,64,384,64,0,0
34,64,560,64,0,0
30,64,384,64,0,0
40,64,213,64,0,0
27,64,502,64,0,0
30,64,90,64,0,0
28,64,317,64,0,0
32,64,259,64,0,0
29,64,164,64,0,0
28,64,44,64,0,0
28,64,150,64,0,0
29,64,164,64,0,0
29,64,348,64,0,0
17,86,230,63,0,0
18,85,55,63,0,0
17,84,435,63,0,0
18,84,386,63,0,0
18,84,55,63,0,0
17,84,560,63,0,0
17,83,404,63,0,0
18,82,149,63,0,0
17,82,403,63,0,0
19,81,165,63,0,0
19,81,88,63,0,0
18,81,217,63,0,0
19,81,560,63,0,0
17,81,388,63,0,0
18,81,330,63,0,0
18,81,213,63,0,0
17,81,0,63,0,0
19,80,273,63,0,0
19,80,213,63,0,0
19,80,540,63,0,0
19,80,10,63,0,0
20,80,58,63,0,0
19,80,608,63,0,0
18,80,10,63,0,0
19,80,334,63,0,0
18,80,48,63,0,0
20,80,259,63,0,0
20,80,213,63,0,0
18,80,384,63,0,0
20,80,55,63,0,0
19,80,33,63,0,0
18,80,213,63,0,0
18,80,149,63,0,0
20,80,86,63,0,0
18,80,0,63,0,0
17,80,361,63,0,0
20,79,560,63,0,0
20,79,249,63,0,0
19,79,95,63,0,0
19,79,431,63,0,0
19,79,250,63,0,0
20,79,149,63,0,0
18,79,458,63,0,0
20,79,560,63,0,0
20,79,90,63,0,0
19,79,328,63,0,0
20,79,177,63,0,0
19,79,215,63,0,0
18,79,560,63,0,0
19,79,149,63,0,0
19,79,86,63,0,0
17,79,317,63,0,0
18,79,384,63,0,0
19,79,516,63,0,0
20,78,213,63,0,0
20,78,527,63,0,0
20,78,55,63,0,0
19,78,213,63,0,0
19,78,213,63,0,0
20,78,427,63,0,0
20,78,435,63,0,0
19,78,55,63,0,0
20,78,149,63,0,0
20,78,381,63,0,0
20,78,10,63,0,0
21,78,65,63,0,0
20,78,151,63,0,0
19,78,95,63,0,0
21,78,273,63,0,0
20,78,197,63,0,0
20,78,458,63,0,0
20,78,86,63,0,0
20,78,260,63,0,0
20,78,356,63,0,0
21,78,345,63,0,0
20,78,331,63,0,0
20,78,598,63,0,0
17,78,55,63,0,0
20,78,307,63,0,0
18,78,86,63,0,0
17,78,215,63,0,0
20,78,213,63,0,0
21,77,560,63,0,0
21,77,425,63,0,0
21,77,560,63,0,0
20,77,149,63,0,0
21,77,560,63,0,0
21,77,10,63,0,0
20,77,97,63,0,0
20,77,571,63,0,0
18,77,149,63,0,0
20,77,560,63,0,0
20,77,213,63,0,0
20,77,560,63,0,0
20,77,192,63,0,0
19,77,48,63,0,0
19,77,217,63,0,0
18,77,55,63,0,0
21,77,55,63,0,0
20,77,10,63,0,0
20,77,230,63,0,0
21,77,164,63,0,0
21,77,55,63,0,0
20,77,213,63,0,0
20,77,436,63,0,0
20,77,560,63,0,0
20,77,215,63,0,0
17,77,86,63,0,0
20,77,560,63,0,0
19,77,367,63,0,0
19,77,164,63,0,0
19,77,560,63,0,0
21,77,213,63,0,0
18,77,51,63,0,0
18,77,458,63,0,0
20,76,213,63,0,0
21,76,171,63,0,0
18,76,560,63,0,0
19,76,50,63,0,0
19,76,149,63,0,0
21,76,95,63,0,0
20,76,273,63,0,0
20,76,55,63,0,0
21,76,476,63,0,0
21,76,384,63,0,0
20,76,217,63,0,0
19,76,560,63,0,0
19,76,470,63,0,0
20,76,368,63,0,0
21,76,215,63,0,0
21,76,471,63,0,0
21,76,58,63,0,0
19,76,55,63,0,0
19,76,164,63,0,0
22,76,55,63,0,0
17,76,213,63,0,0
20,76,213,63,0,0
20,76,58,63,0,0
21,76,384,63,0,0
20,76,560,63,0,0
22,75,71,63,0,0
21,75,580,63,0,0
22,75,213,63,0,0
22,75,213,63,0,0
20,75,560,63,0,0
21,75,95,63,0,0
22,75,356,63,0,0
21,75,55,63,0,0
22,75,335,63,0,0
20,75,164,63,0,0
21,75,222,63,0,0
22,75,55,63,0,0
20,75,95,63,0,0
21,75,55,63,0,0
18,75,95,63,0,0
22,75,470,63,0,0
21,75,213,63,0,0
21,75,217,63,0,0
20,75,55,63,0,0
21,75,308,63,0,0
19,75,431,63,0,0
20,75,149,63,0,0
21,75,149,63,0,0
19,75,55,63,0,0
22,75,213,63,0,0
18,75,501,63,0,0
21,75,55,63,0,0
21,75,435,63,0,0
21,75,276,63,0,0
21,75,384,63,0,0
20,75,95,63,0,0
20,75,384,63,0,0
21,75,540,63,0,0
21,75,179,63,0,0
20,75,581,63,0,0
22,74,173,63,0,0
21,74,55,63,0,0
22,74,442,63,0,0
21,74,150,63,0,0
21,74,294,63,0,0
21,74,55,63,0,0
20,74,150,63,0,0
22,74,537,63,0,0
22,74,213,63,0,0
21,74,213,63,0,0
21,74,458,63,0,0
21,74,213,63,0,0
21,74,230,63,0,0
22,74,55,63,0,0
22,74,65,63,0,0
22,74,149,63,0,0
22,74,58,63,0,0
22,74,43,63,0,0
20,74,97,63,0,0
21,74,55,63,0,0
20,74,95,63,0,0
21,74,307,63,0,0
21,74,386,63,0,0
